smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
CC1C2C3C4C3C1(O)CC4N2C1CC=CC1,no match,no match,0.125,0,0,0,CLEAR
CC(C)C12CCCCC(O)C1OC(C)C(=O)O2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1(C#N)C(C)C(CO)N(C=O)C1C(O)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
C#CC1NCC2N=C1OCCCC1=NC=C2O1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(CCNCC1=C(N=CS1)C#N)C(N)CO,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=C(Cl)C=C(C#C)C(=N1)C1=NOC=C1,no match,no match,0.2,0,0,0,CLEAR
CC(=O)C1=C(O)N=CC2=C1C=C(CO)C(Br)=C2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCCN1CC(=O)OC23COCC=C2CC13,no match,no match,0.25,0,0,0,CLEAR
CC1=CNC(O)=CC=CN=C(N)C=NC(O)=C1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(O)C1=CC2C3N=COC3C(C1)C2C#N,no match,no match,0.25,0,0,0,CLEAR
CC1CN(C(CO)C1N)C1=CC(=N)NC=C1F,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=CC2(COC3CC(C3)S2(=O)=O)NC(=O)N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCNC1CNC2C(N)C2C2=CNS(=O)(=O)C12,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1CC2CCC1(O)CC1=C2OC(N)=C1C#N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C(C)(C(O)=O)C1(O)CC(C)CCC1O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCS(=O)(=O)NC(C)(C)C#CCCNC=O,no match,no match,0.3125,0,0,0,CLEAR
CC1C=C2CC3(O)C4CC=C(C2C34)C1=O,no match,no match,0.13333333333333333,0,0,0,CLEAR
CCN(C)CC1OC(C)C(O)C2C1CCN2C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C(O)CNC=N)C1CC(N)C(O)CCN1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1C(N)C2CC3CC(NC=N)C(C3N)N12,no match,no match,0.3125,0,0,0,CLEAR
CC1=CC=C(C)C(OC=O)=CC=NC(=N1)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C(C(CN)CO)C(CN)C#C)C(C)(C)O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(NC=N)C(C#N)C1=CNC(C)=C1N=CN,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCN(C)CC1=C(C)SN=NC2=C1N=CC2=N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C)OCC1OC(C)(C)C(C)C(C)(N)C1O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC(O)C1(C)CC(C#N)C(C)N1CCC#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1C(=O)C2CCCCC2C1(C)CCO,no match,no match,0.13333333333333333,0,0,0,CLEAR
CC(C1CCC1)C1OC(CC#N)OC1=O,no match,no match,0.26666666666666666,0,0,0,CLEAR
CCC(=O)NC(COC(C)C)C1=C(N)NN=N1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCCC1NCC2(CO)OCC(N)C(C)C12C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1CCN2C3CC(O)C(C3)CNC1C2C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1C2NC1(C#N)C1=C2SC(=O)C(=C1)C#C,no match,no match,0.1875,0,0,0,CLEAR
CC1CNC(C#C)C(C)(O)C(OC1)C(N)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C)NC1(COC(N)=N)CCCCNC1=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCNC(C)(C)CC1(N)CNC(C)(CC)C1O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CN1C2CC(C)(O)C(O)(C2C2=CN=CN2)C1=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(=O)C1(CO)CC2=C(N=CN2)C11CCCC1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=NC(CO1)C1=CC2CC(C)(O2)C1=O,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC#CC12CC(C=C1)C1(CC(C)C1)C=C2,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
CCC1NC2(CN)C(CC(C)C2C#N)CC1C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCOCC(=O)C(C)(C)C1NCC(C)C1C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCOC1(CO)C(C#N)C11CCC=C1C,no match,no match,0.2,0,0,0,CLEAR
CC(OC1=NOC2=C1CCCCO2)C(C)(C)C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1(CNC)CN2C1=C(C)C=C2C(C)=O,no match,no match,0.1875,0,0,0,CLEAR
CN1C2=C(C=C(N)O2)C(=O)C(CNC=N)=C1O,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1(CN)N=C2OCOC2C2(N)CNC1C2O,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCC(=O)OC1(CO)C2CC(=O)CC(O)C12,no match,no match,0.3125,0,0,0,CLEAR
CC1C2(CN)CC2(NC=N)C(C)C1(C)C,no match,no match,0.2,0,0,0,CLEAR
CCC12C=C3CCOC3C3C1C2OC3CO,no match,no match,0.1875,0,0,0,CLEAR
CCN1C2CCC(C2)C2C3=C(CC12C)C=CS3,no match,no match,0.058823529411764705,0,0,0,CLEAR
CC(C#C)C1=C(N)C(=N)N(C=N1)C1=CNC=N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCOC1=C(C(=O)CO)C(=N)C(O)=CO1,no match,no match,0.4,0,0,0,CLEAR
CC(N)C1(CCC2OCOC12)C1CCCNC1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1NCC2OCC(N)(CC1(O)C2C#C)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C#C)C(C)(C)OCC1CC(C)(CN)CO1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1OCCC2CC1(C)COC1CCCCC21,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC(C1C(N)CCC(C#C)C1(C)O)C(C)(C)O,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCOC(=O)C(C)C1=C2CCCOCC2=CN1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(CC12CCOC(CN(C)C1)O2)C#C,no match,no match,0.2,0,0,0,CLEAR
CC1CCC(O)C2=CN=C(O)N=C2C1(N)C#N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1CC2(COCOC2)NC(=O)C(=O)O1,no match,no match,0.4,0,0,0,CLEAR
CC1OCC2NC(C3CC(O)C2O3)C(=O)CO1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1C(C)(C)CNC11CC(=O)C2=C1NN=C2C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CC2(CN1C2)C1(O)C2COC1(C)C=C2,no match,no match,0.1875,0,0,0,CLEAR
CC(N)CN(C=O)C1CC(CN)(CC1O)C#C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCN1CC2CC3(CS(=O)(=O)N3)C(C1)(N2)C#N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC(C)C(C)(C#C)C(C)(CC(N)C#N)C#N,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1(CN)CCNC2=C(N)N=C(O)C=C2NC1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C)C12CC(=O)C(C)(C1)CC1CCN2CC1,no match,no match,0.11764705882352941,0,0,0,CLEAR
BrC1=CC2=C(CC#N)ON=NC(=N)C2=NC1=N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CN1CC2(C)OC3CC(N)(C3CN)C1C2O,no match,no match,0.3125,0,0,0,CLEAR
CC1CCC2(C)CNC1C1CC(C)(C)C1=C2,no match,no match,0.0625,0,0,0,CLEAR
CC1CC2C(CN)CC3=C2C(OC3)OC1=O,no match,no match,0.25,0,0,0,CLEAR
CCCN(C)C1COCC2=C(OC=C2)C(=O)C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)(C#CCO)C1C2CC1C(=O)NC2,no match,no match,0.2,0,0,0,CLEAR
CC1C(C#C)C23CCCC2NC(=O)N3S1(=O)=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=C(C)N(C=N)C(CCN)=CC(C)(N)C1,no match,no match,0.25,0,0,0,CLEAR
CCCC12COC(C)C(N)(C1)C1=C(C2)SC=N1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC12OC3=C(OC=N3)N(CCCC1=O)C2CO,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC1(CN(C)C)NCC(O)C2C(N)CCC12,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CC1(O)C1=NC=CC2=C1C=NN2,no match,no match,0.2857142857142857,0,0,0,CLEAR
CC(C)C1(C)CC(N)C2OCC(N1)C2(O)CN,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=CSC=C1OC1(CC(=O)COC1=O)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC12OC(C#C)C(=O)C1OC1=C(C=NO1)C2=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1NC2C3OCC(C)C3C=C12,no match,no match,0.16666666666666666,0,0,0,CLEAR
CC(N)C(C)CC1=NC=C(C(O)=O)C(O)=C1N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1CCNC2=NC(C)C(C)CN(C)CC1O2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC(CC(N)C(N)=O)N=C1C=NNC(Br)=N1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCNCC(C)(N)C1=C2N=COCCN2C=C1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC(N)C1(N)CC2(O)CC(O)C1C2N,no match,no match,0.3333333333333333,0,0,0,CLEAR
CN1C=CC2=C1N(C)C(CO)=C2OCCCN,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC12C=C3C(O)C=CC3CCN1CS2(=O)=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C1(CCCC2=C(CC1O)N=NN2)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CC2C(CO)NC(CCOCC1O)C2=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(OC(CN)CN)C1=NOC2=NN=CN12,no match,no match,0.5,0,0,0,CLEAR
CC12CC(C1)(C#CCC#N)C(=O)C(C2)C#N,no match,no match,0.1875,0,0,0,CLEAR
CC(N)C1(CN(C)CC(C)OC=N1)C(C)(C)O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCC(OC)C(OC)C(C)OCCN=CN,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC12OC1(C#N)C1(CC2OC1C#C)C#C,no match,no match,0.2,0,0,0,CLEAR
CCC1=C(Br)C2=C(OCOC2)C(Br)=C1C(C)N,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(N)C(O)C(C)(N)C1=NC(O)=C(C)C(Br)=C1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C)COC(C)C(N)C1=CC2=C(S1)C=NO2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CN1CC2C=CC(O)C3CC(C#C)C(N)C123,no match,no match,0.1875,0,0,0,CLEAR
CC(=O)COC1=CNC2=C(C(=N)N=NN2)C1=N,no match,no match,0.47058823529411764,0,0,0,CLEAR
CC1C(O)CNCC(=O)CC2=C1OC(=N2)C#C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1N=C2CC1C1=CCC(C3CC3O2)C1N,no match,no match,0.1875,0,0,0,CLEAR
CC1NC(C)(C)C2C=CS(=O)(=O)C2=C(C)C1=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CCOC11CC(C)CNC1C(=O)NC=N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1C(=O)C(O)C2(N=COC2C#C)C1(O)CO,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC1=CC(CO)=C2C(O)CCCC2=C1,no match,no match,0.13333333333333333,0,0,0,CLEAR
CCC1CCC(COCC(N)COC=NC)O1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCCOCC1CC(O)(CN)CNC1CC,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1(C2CC(CC1C)C(C)(CN)O2)N(C)C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(CC1(O)CC(=O)C=C1C1CCC1)C#C,no match,no match,0.125,0,0,0,CLEAR
CC(N)C(CN)(C(N)=O)C1=CC(Br)=NC(=O)N1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCC1(CN)OCC11CC2CCC(CC2)O1,no match,no match,0.1875,0,0,0,CLEAR
CC1=C(NCCO)OC2=C1C=NC(=N)NC2=O,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC(C)NCC(C#C)C1CC(O)C(N)(CO)C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1=C(CC(N)=O)C=CC(=NC)N=C1C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1CC(C)(C#C)C2C3NS(=O)(=O)C=C3C2O1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1(N)C2CNCC22OC(CN)OC12,no match,no match,0.35714285714285715,0,0,0,CLEAR
CC1=CC(O)(CC2CC2S(C)(=O)=O)CCC=C1,no match,no match,0.17647058823529413,0,0,0,CLEAR
ClC1=CC(=N)C2=C(O1)C1=C(NC(=N1)C#N)N2,no match,no match,0.375,0,0,0,CLEAR
CC1C2C3C(C(O)=O)C3(C)C1C(N)C2N,no match,no match,0.26666666666666666,0,0,0,CLEAR
CCC(O)CC1=NN(CC(C)(N)C(C)C)C=N1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=C(Br)N2C(NC=O)=NC(CCN)=C2C=N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C)C(NC=N)(C#C)C1CNC2=C1N=NO2,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1=C2C=C(C)CCCNC1C1OCC21,no match,no match,0.13333333333333333,0,0,0,CLEAR
CN1CC2(O)C3C2(NC(CO)CC13C)C#N,no match,no match,0.3125,0,0,0,CLEAR
CC(N)(CCCO)C1NCC1C#CS(N)(=O)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C)C1(C)C(N)C11CN=COCC1O,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC(C(CO)N(C)C)C1=CC(O)=C(N1)C(N)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(N1N=NC=C1O)C1=NOC2=C1C=CO2,no match,no match,0.4375,0,0,0,CLEAR
CCC1CC(CC#N)OC(C)OC(C#N)C1C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC12COC3=C(N=NO3)N1C1CNC2C1O,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCCCC12CC(NC)(C=C1)C1OC21CO,no match,no match,0.1875,0,0,0,CLEAR
CCOC1C(O)C(=O)CNCC11CNC(=N)O1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCNC1=C(C)C2=C(S1)C(CC)C1CC21,no match,no match,0.06666666666666667,0,0,0,CLEAR
CCNC(=N)OC1(CC)COC(C)C(C)C1=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1(CC2C(CC3C(N)CN23)C1N)C#N,no match,no match,0.25,0,0,0,CLEAR
CC(N)(CC(NC=O)C1CCOC(N)=N1)C#N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC(C)(C#C)C12CCN(C1)C(C)(C)C2(N)CN,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1C2C(C3OC2CC2CCCC32)N1C,no match,no match,0.13333333333333333,0,0,0,CLEAR
CCNCC1C2OCCCC2N(C)C1(C)CO,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC(N)(CC1CC(N)C(O)(CO)C1)C(N)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC1CC(C1)N1CCCC2CN(C)CC12,no match,no match,0.125,0,0,0,CLEAR
CCCNC12C(CCN)NCC1OCC2C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1CNC2C(C)C3CC3CC1C=C2C,no match,no match,0.06666666666666667,0,0,0,CLEAR
CC1C=C(N2C=NC3C1C23)C1=NC=NS1,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC1C(CS1(=O)=O)OC(C)(C)C1N=CNC1C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC12COC(CCC#C)(CCC(C)(O)C1)C2=O,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(O)C(OC1=C(Br)ON=NC1=N)C(O)C=O,no match,no match,0.47058823529411764,0,0,0,CLEAR
CCNC1CCC(C)N=CN(CC)CC1NC,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCNC(C)(C#C)C1OCC1(CC)C(N)=O,no match,no match,0.25,0,0,0,CLEAR
CC1CC2(C)N1CC(C)C21CC(C)(C)CO1,no match,no match,0.125,0,0,0,CLEAR
CC(C)N(CCO)C1=C2C=C(C)N=CC2=NS1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC12NCC1CC1(CCCC1N)CC2O,no match,no match,0.2,0,0,0,CLEAR
CCCC1(CCCN)CNC2=C(N=CS2)C1C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1COCC=C2C(=O)CCNC3C1C23O,no match,no match,0.25,0,0,0,CLEAR
CCC1(CC2NC(=O)C(OC2C#C)C1O)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCN1N=C(C(C#N)C(C)OC)C(F)=CC1=N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=NC(N)=C2C(N)=NNC(=N)C2=N1,no match,no match,0.5,0,0,0,CLEAR
CC1=CC2(O)CCC3CNCC11C(=O)CC231,no match,no match,0.1875,0,0,0,CLEAR
CC12C(=O)C(NCC1(C)NC=O)C1=C2N=CN1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(N)C1CNC(=O)NC(C)CCC1(O)CN,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C12CC(C)(C1)CC2)S(=O)(=O)C#CCCO,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(O)C1C2OC(=O)NC(C)CC2CC1(C)O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C)C(C)NC(CN)C1NC=NCC1(C)O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1(O)CCN(C)CC(C)C(COC=O)C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCCC12CCC(C)(CO)CC1COC(=O)N2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCN1C(CC2CNCC1C(C)C(C)C2)C#C,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC1(C)OCC2CC3=C(C=NS3)C2(O)C1C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC12CNCC1(CCO)C1=C(CN)SC=C1O2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1CNCC(OC1)C(O)(CN)C(O)CN,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(N)C(C)CC1OCC(O1)C(N)CCCN,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1COC2CC3OCOCC3(C)C2(O)C1O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(N)C1CCC23C(COC2=O)OC(C)C3C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCNC(CC1=C(Br)C(Br)=NC(O)=C1O)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(O)CC1CNCC(C)C2=C1N(C=O)C=C2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=CC(CC#N)=C(O1)C1=NC=CC(N)=C1C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)(N)CC(N)C1=CC2=CC(=N)NC2=CO1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C1C(CC2(O)CN1C2)S(N)(=O)=O)C(N)=O,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCN1CC(CO)=CC2=CN=C(N)C=C12,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC1NC(=O)C(N)C(O)C2CCC1CN2,no match,no match,0.3333333333333333,0,0,0,CLEAR
CC12C3CS(=O)(=O)C1NCC=C2COC(=N)N3,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1CC2NC(=O)OC2CC(N)C2CCC1O2,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1(CC2OC2(CN)C1)C(N)CCC(N)=O,no match,no match,0.3125,0,0,0,CLEAR
CC1(N)CC(O)CCC2(O)CNCCNC12,no match,no match,0.3125,0,0,0,CLEAR
CC1NC2CC(C)(C)C2(C)OCC1(C)C,no match,no match,0.13333333333333333,0,0,0,CLEAR
CC1=CCCNC23CCC(O)C2CNC13,no match,no match,0.2,0,0,0,CLEAR
CC(O)C(CN)C(N)C1=CNC(=O)C(=C1)C#N,no match,no match,0.35294117647058826,0,0,0,CLEAR
C#CC1=CNC2=C1CCC=CC2C1CC1,no match,no match,0.06666666666666667,0,0,0,CLEAR
CC1(N)CCOC11CNC=NC2CNC1C2N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC(CNC=N)C1CN(C=O)C2CC12C,no match,no match,0.25,0,0,0,CLEAR
C1C2NCC3CC4=C(COCC=CC4)C1C23,no match,no match,0.125,0,0,0,CLEAR
CC1CC2=COC=C2CC2CC2C1(C)O,no match,no match,0.13333333333333333,0,0,0,CLEAR
CCC1(C)C2CC1(C)C=C2C#CC(C)C,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
CC#CC(O)CC(C)(C)N1C=CC=C1N,no match,no match,0.2,0,0,0,CLEAR
CC1CC(CN1)NS(=O)(=O)CC(N)(CN)C#C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCOCC1(O)C=C(C)C(C(C)C)C1(C)O,no match,no match,0.1875,0,0,0,CLEAR
CC(CC1(NCC2=NOC=C12)C#C)N(C)C=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1CCC2(COCCC12CN(C)C)N(C)C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1=NOC(=O)C2=CSC(=O)C(=NCC#C)N12,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1(C)CC2(C)C(CC3CCN(C3)CC2N)O1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCN1C=NCC2=CN(C=C12)C(C)C(N)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)OC1(CCC#C)C(C)C2CC(O)C1O2,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCC(C)CNCC1COC2=NC(CC)CN12,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(O)C(NC=O)C1(N)CCNCC1N(C)C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C)(N=CN)C12CC1COCC=CCN2,no match,no match,0.25,0,0,0,CLEAR
CC1=NC(=NN1)N1C=CC2=CC(C)=NC2=C1Br,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCOC1(C)COC(CC(CC(C)=O)C1)C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(C)OC1=CC=C(S1)C(O)C(=O)N(C)C=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1NC2(C3OCOC23C)C(O)CC1O,no match,no match,0.3333333333333333,0,0,0,CLEAR
CC(CN)C(C)(O)S(=O)(=O)NC1C(C)CC1C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=NOC2=NC=C3NC(=O)C(=O)N3C2=C1N,no match,no match,0.47058823529411764,0,0,0,CLEAR
CC1COC2OC3CN(C3)C2COC1C,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC1OC(=O)C2CC(CCC2(C)O1)(C#C)C#N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=CNC2=C(C(CN)C#N)C(CO)=NC2=N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(=O)CC1=CC2(CC(N2)C1=O)C(O)=O,no match,no match,0.3333333333333333,0,0,0,CLEAR
CCNCC1(C)CNC(COC(=O)C1=O)C#C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(COC1=C(N)N=C(N1)C(C)=O)C(O)C#C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC12CC(C1)NC(=O)N2CCC(=O)CC#C,no match,no match,0.25,0,0,0,CLEAR
CC1N=CNC11CC2OCC(C2O)C(CO)C1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=C(C)C(OC(OC1)C#C)=NC(C)(C)C,no match,no match,0.1875,0,0,0,CLEAR
CC1CC2=C3C(OC(=N)N3C=C2C1(C)C)C#N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1N(C)C=NC(CO)(CC2=C1ON=N2)C#N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1C(O)C(C)(CO)C2N1CC1OCCC21O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1(O)C2OC(C)(CC1(N)C(O)C2C#N)C#N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC12CC(CO1)COC1CC1C=C2C#N,no match,no match,0.1875,0,0,0,CLEAR
CCC12NC(=O)C(OC1C)C(CC2NC)NC,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1C(CC#N)C2CC1(C#N)C(C)C1OC21,no match,no match,0.1875,0,0,0,CLEAR
CC1C=CCOCC(CN)=CCN1C=N,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC1C2C(CO)CC(CC1O)C2C1=COC=N1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC12C3C1C(CN)N1C=CN=C1C3CC2N,no match,no match,0.25,0,0,0,CLEAR
CC(C)C(C#N)C1(CC(O)CN1)C1=NNN=C1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCNC1=C(N=C(N1)C(C)O)C(O)(CN)C#C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCOC1=C(OC(N)=C1CO)C1=C(C)SN=N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC12COC(C1N)C(C2)C1=CC=C2CCN12,no match,no match,0.1875,0,0,0,CLEAR
CC(C#N)C1(CCN)COC(CN1)C(C)(C)C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCOC1=NCC(C(O)C(CO)CC#C)C1C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC12CC(O)CC3C1C31CCC=C1CCN2,no match,no match,0.125,0,0,0,CLEAR
CC1OC2(CO)COC3CC(C#N)C1C23C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CCC2(OCC(O)CC2N)C1(C)N,no match,no match,0.26666666666666666,0,0,0,CLEAR
CCOC12CCNC(C#N)C1(N)CCNC2C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC(O)C1NCC(C)(O)CC1C(NC)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC12C3NCC(C#N)C(C=CC1(N)CN)C23,no match,no match,0.25,0,0,0,CLEAR
CC(O)CCNC1=NC2=CC(N)=NC2=C(F)S1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1C2COC1C(C)NC1COC(C1)C2O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CC2(N)C3CC4COC(CO4)C1(C)C23,no match,no match,0.1875,0,0,0,CLEAR
